rating,helpfulness,hair_color,brand_name,price_usd,review_length
1,0.625,brown,Sunday Riley,20.0,77
5,1.0,black,Sunday Riley,20.0,255
5,1.0,black,Sunday Riley,95.0,183
1,0.8780490159988403,blonde,Sunday Riley,20.0,675
5,0.875,blonde,Sunday Riley,20.0,294
2,1.0,brown,Sunday Riley,95.0,184
5,0.8500000238418579,brown,Sunday Riley,95.0,455
5,0.8181819915771484,auburn,Sunday Riley,48.0,408
5,0.8999999761581421,brown,Sunday Riley,20.0,739
3,1.0,brown,Sunday Riley,48.0,641
4,0.9347829818725586,brown,Sunday Riley,48.0,461
4,0.9375,brown,Sunday Riley,130.0,671
2,,,Sunday Riley,20.0,162
5,1.0,,Sunday Riley,48.0,555
4,0.857142984867096,brown,Sunday Riley,20.0,375
5,1.0,auburn,Sunday Riley,48.0,66
3,,brown,Sunday Riley,20.0,206
4,0.9677420258522034,blonde,Sunday Riley,95.0,331
4,1.0,,Sunday Riley,48.0,508
5,1.0,brown,Supergoop!,34.0,187
5,0.6666669845581055,brown,Supergoop!,38.0,129
5,1.0,brown,Supergoop!,38.0,264
4,,,Supergoop!,36.0,242
5,0.75,black,Supergoop!,34.0,50
5,0.9166669845581056,brunette,Supergoop!,34.0,298
4,0.6666669845581055,blonde,Supergoop!,34.0,499
4,0.6666669845581055,auburn,Supergoop!,38.0,838
5,1.0,brown,Supergoop!,34.0,369
5,1.0,black,Supergoop!,21.0,174
5,0.9166669845581056,brown,Supergoop!,34.0,1137
5,1.0,red,Supergoop!,38.0,307
5,1.0,brown,Supergoop!,29.0,669
5,1.0,brown,Supergoop!,21.0,250
5,,,Supergoop!,36.0,336
1,0.6875,auburn,Supergoop!,38.0,163
2,1.0,black,Supergoop!,24.0,107
4,1.0,brown,Supergoop!,38.0,448
3,0.9010990262031556,blonde,Supergoop!,38.0,649
5,0.8333330154418945,brown,Supergoop!,30.0,429
5,0.5,blonde,Supergoop!,38.0,192
4,0.857142984867096,brown,Supergoop!,21.0,565
5,1.0,brown,Supergoop!,38.0,246
5,1.0,brown,Supergoop!,34.0,465
5,,blonde,Supergoop!,36.0,241
2,0.2380950003862381,brown,Supergoop!,34.0,299
2,0.7857139706611633,,Supergoop!,38.0,227
5,1.0,brown,Supergoop!,34.0,193
5,0.8333330154418945,,Supergoop!,30.0,172
5,0.5,brown,Supergoop!,38.0,100
3,,,Supergoop!,36.0,380
2,,auburn,Supergoop!,36.0,592
1,0.1818179935216903,blonde,Supergoop!,38.0,276
4,,red,Supergoop!,21.0,146
3,1.0,blonde,Supergoop!,38.0,354
2,0.2000000029802322,brown,Supergoop!,38.0,97
5,,,Supergoop!,36.0,236
5,,black,Supergoop!,36.0,309
5,1.0,brown,Supergoop!,38.0,159
5,,blonde,Supergoop!,36.0,222
5,1.0,black,Supergoop!,22.0,249
5,0.0,blonde,Supergoop!,36.0,201
5,0.0,blonde,Supergoop!,36.0,212
5,1.0,brown,Supergoop!,38.0,436
5,,,Supergoop!,36.0,263
5,1.0,brown,Supergoop!,38.0,398
4,,blonde,Supergoop!,36.0,289
5,0.8333330154418945,brown,Supergoop!,34.0,272
4,0.75,brown,Supergoop!,38.0,273
5,,,Supergoop!,36.0,228
3,0.4285709857940674,blonde,Supergoop!,34.0,257
5,0.857142984867096,blonde,Supergoop!,38.0,825
4,,black,Supergoop!,36.0,213
5,0.0,auburn,Supergoop!,36.0,320
2,,brown,Supergoop!,38.0,154
5,0.6666669845581055,brown,Supergoop!,38.0,203
2,0.3333329856395721,brown,Supergoop!,36.0,361
5,,blonde,Supergoop!,34.0,149
4,0.846153974533081,brown,Supergoop!,38.0,181
5,,black,Supergoop!,36.0,299
5,1.0,blonde,Supergoop!,36.0,348
5,1.0,black,Supergoop!,38.0,162
5,1.0,black,Supergoop!,34.0,106
4,0.9130430221557616,brown,Supergoop!,34.0,898
5,0.6666669845581055,brown,Supergoop!,22.0,184
4,0.8333330154418945,,Supergoop!,34.0,251
5,0.6666669845581055,black,Supergoop!,38.0,198
5,1.0,brown,Supergoop!,34.0,83
5,0.0,,Supergoop!,36.0,295
5,,black,Supergoop!,36.0,251
5,1.0,brown,Supergoop!,38.0,364
5,0.8181819915771484,brown,Supergoop!,34.0,653
5,0.5,red,Supergoop!,21.0,386
3,0.800000011920929,black,Supergoop!,24.0,62
4,0.8333330154418945,brown,Supergoop!,34.0,189
2,,,Supergoop!,36.0,494
5,0.800000011920929,black,Supergoop!,34.0,167
5,1.0,blonde,Supergoop!,38.0,475
5,1.0,brown,Supergoop!,38.0,542
2,0.857142984867096,blonde,Supergoop!,38.0,218
3,1.0,black,Supergoop!,30.0,555
5,0.8181819915771484,brown,Supergoop!,36.0,510
1,0.0,black,Supergoop!,29.0,87
3,0.6666669845581055,black,Supergoop!,38.0,628
4,0.75,brown,Supergoop!,38.0,172
5,1.0,blonde,Supergoop!,38.0,142
5,1.0,brown,Supergoop!,38.0,321
5,0.8333330154418945,brown,Supergoop!,38.0,436
5,0.0,blonde,Supergoop!,36.0,125
5,,black,Supergoop!,36.0,326
5,0.75,brown,Supergoop!,38.0,170
4,0.6666669845581055,blonde,Supergoop!,38.0,302
5,0.875,blonde,Supergoop!,34.0,440
5,,black,Supergoop!,36.0,264
5,1.0,brunette,Supergoop!,34.0,67
5,0.6666669845581055,blonde,Supergoop!,38.0,567
4,,blonde,Supergoop!,24.0,206
5,0.699999988079071,black,Supergoop!,34.0,189
4,0.8888890147209167,brown,Supergoop!,36.0,324
5,,,Supergoop!,36.0,209
5,1.0,brown,Supergoop!,38.0,394
5,1.0,brown,Supergoop!,38.0,50
5,0.0,blonde,Supergoop!,36.0,205
4,1.0,black,Supergoop!,22.0,329
5,0.800000011920929,blonde,Supergoop!,34.0,484
4,1.0,,Supergoop!,36.0,327
5,1.0,brown,Supergoop!,38.0,376
5,,brown,Supergoop!,36.0,76
5,1.0,blonde,Supergoop!,38.0,112
5,0.6666669845581055,brown,Supergoop!,34.0,341
5,1.0,brunette,Supergoop!,38.0,653
4,0.6666669845581055,,Supergoop!,38.0,293
4,,,Supergoop!,36.0,274
5,1.0,red,Supergoop!,38.0,398
2,0.8333330154418945,auburn,Supergoop!,22.0,372
2,0.6000000238418579,brown,Supergoop!,34.0,272
5,0.7142860293388367,auburn,Supergoop!,38.0,281
2,0.2857140004634857,brown,Supergoop!,38.0,247
5,,blonde,Supergoop!,36.0,855
5,1.0,brown,Supergoop!,34.0,91
4,1.0,red,Supergoop!,38.0,435
5,1.0,blonde,Supergoop!,24.0,402
5,,,Supergoop!,36.0,302
1,0.8181819915771484,brown,Supergoop!,38.0,378
5,1.0,black,Supergoop!,38.0,404
5,1.0,,Supergoop!,38.0,167
5,1.0,,Supergoop!,34.0,89
5,1.0,brown,Supergoop!,21.0,72
5,1.0,brown,Supergoop!,38.0,317
5,0.75,black,Supergoop!,22.0,446
3,1.0,brown,Supergoop!,36.0,876
5,0.857142984867096,brown,Supergoop!,38.0,224
2,0.5,blonde,Supergoop!,38.0,171
4,,black,Supergoop!,36.0,243
3,,,Supergoop!,36.0,232
5,1.0,black,Supergoop!,34.0,335
5,0.8333330154418945,blonde,Supergoop!,34.0,126
5,1.0,brown,Supergoop!,21.0,382
3,0.0,blonde,Supergoop!,34.0,239
3,0.5,black,Supergoop!,21.0,258
3,0.764706015586853,brown,Supergoop!,21.0,316
5,,,Supergoop!,36.0,269
5,0.5,,Supergoop!,36.0,213
5,1.0,brown,Supergoop!,22.0,194
4,1.0,brown,Supergoop!,38.0,693
5,1.0,brown,Supergoop!,22.0,385
5,,blonde,Supergoop!,36.0,298
4,0.3333329856395721,brown,Supergoop!,22.0,230
5,,black,Supergoop!,36.0,264
5,1.0,,Supergoop!,36.0,273
5,1.0,brown,Supergoop!,38.0,103
4,,blonde,Supergoop!,36.0,503
5,,,Supergoop!,36.0,607
3,0.800000011920929,,Supergoop!,38.0,802
3,,,Supergoop!,36.0,291
5,,,Supergoop!,36.0,200
1,0.8999999761581421,black,Supergoop!,38.0,264
2,0.857142984867096,blonde,Supergoop!,36.0,421
5,1.0,brown,Supergoop!,34.0,550
5,,,Supergoop!,36.0,326
4,,,Supergoop!,36.0,298
5,,red,Supergoop!,36.0,298
5,,,Supergoop!,36.0,368
5,1.0,blonde,Supergoop!,36.0,452
5,1.0,blonde,Supergoop!,34.0,305
5,0.9565219879150392,blonde,Supergoop!,36.0,532
5,1.0,blonde,Supergoop!,38.0,413
5,,blonde,Supergoop!,36.0,292
5,0.9333329796791076,brown,Supergoop!,34.0,334
5,,black,Supergoop!,36.0,302
4,,blonde,Supergoop!,36.0,283
5,,,Supergoop!,36.0,307
2,0.6666669845581055,blonde,Supergoop!,38.0,207
5,1.0,brown,Supergoop!,38.0,62
5,,black,Supergoop!,36.0,259
4,0.4444440007209778,black,Supergoop!,34.0,540
4,1.0,brown,Supergoop!,38.0,222
4,0.6000000238418579,brown,Supergoop!,34.0,119
5,0.875,brown,Supergoop!,22.0,528
5,0.0,black,Supergoop!,36.0,249
4,,,Supergoop!,36.0,551
2,1.0,,Supergoop!,36.0,345
5,1.0,,Supergoop!,38.0,451
5,0.0,,Supergoop!,36.0,395
1,0.4444440007209778,brown,Supergoop!,38.0,195
3,0.7777780294418335,brown,Supergoop!,38.0,679
5,,,Supergoop!,36.0,892
1,0.6666669845581055,brown,Supergoop!,21.0,175
5,,,Supergoop!,36.0,257
5,1.0,blonde,Supergoop!,36.0,104
5,,,Supergoop!,36.0,229
5,,brown,Supergoop!,30.0,237
5,,blonde,Supergoop!,36.0,206
3,,,Supergoop!,36.0,616
4,0.0,black,Supergoop!,36.0,240
4,1.0,black,Supergoop!,38.0,145
5,,,Supergoop!,36.0,398
4,,black,Supergoop!,36.0,206
5,,,Supergoop!,36.0,340
5,,,Supergoop!,36.0,299
2,1.0,blonde,Supergoop!,38.0,106
3,0.9333329796791076,brown,Supergoop!,38.0,316
5,0.5,brown,Supergoop!,38.0,70
4,1.0,brown,Supergoop!,36.0,557
5,1.0,brown,Supergoop!,38.0,577
5,1.0,brunette,Supergoop!,34.0,62
5,1.0,blonde,Supergoop!,38.0,469
3,1.0,,Supergoop!,36.0,281
1,0.5,blonde,Supergoop!,29.0,66
5,,,Supergoop!,36.0,336
5,1.0,brown,Supergoop!,38.0,424
5,0.0,,Supergoop!,36.0,209
2,0.4545449912548065,brown,Supergoop!,38.0,365
5,1.0,black,Supergoop!,38.0,122
5,1.0,brown,Supergoop!,38.0,847
5,,red,Supergoop!,36.0,469
5,1.0,black,Supergoop!,38.0,594
3,1.0,red,Supergoop!,34.0,125
5,,black,Supergoop!,36.0,240
5,,,Supergoop!,36.0,359
5,1.0,brown,Supergoop!,38.0,381
5,1.0,brown,Supergoop!,34.0,67
4,0.0,black,Supergoop!,36.0,312
3,0.5,,Supergoop!,36.0,246
5,0.5,blonde,Supergoop!,34.0,119
5,,brown,Supergoop!,22.0,122
5,0.8888890147209167,brown,Supergoop!,34.0,296
5,,blonde,Supergoop!,36.0,349
5,0.1666669994592666,brown,Supergoop!,38.0,183
5,,,Supergoop!,36.0,366
1,,black,Supergoop!,34.0,274
5,1.0,,Supergoop!,36.0,208
5,,blonde,Supergoop!,36.0,216
5,,blonde,Supergoop!,36.0,225
1,0.9444440007209778,black,Supergoop!,38.0,610
1,0.9791669845581056,brown,Supergoop!,34.0,317
3,,,Supergoop!,36.0,212
5,,blonde,Supergoop!,36.0,201
5,1.0,brown,Supergoop!,34.0,456
2,0.8181819915771484,brown,Supergoop!,21.0,63
3,0.6666669845581055,auburn,Supergoop!,34.0,76
5,0.965516984462738,black,Supergoop!,34.0,235
5,,,Supergoop!,36.0,274
4,,,Supergoop!,36.0,331
3,0.9230769872665404,brown,Supergoop!,21.0,176
4,0.0769231021404266,brown,Supergoop!,34.0,110
5,1.0,brown,Supergoop!,30.0,623
5,1.0,brown,Supergoop!,38.0,541
5,0.75,brown,Supergoop!,38.0,176
4,,,Supergoop!,38.0,135
1,0.75,red,Supergoop!,22.0,267
3,,black,Supergoop!,36.0,274
4,1.0,brown,Supergoop!,34.0,227
4,,,Supergoop!,34.0,990
2,0.5714290142059326,red,Supergoop!,38.0,296
5,1.0,black,Supergoop!,36.0,292
5,0.9393939971923828,black,Supergoop!,34.0,213
2,,blonde,Supergoop!,34.0,508
4,0.9166669845581056,brown,Supergoop!,34.0,694
1,0.125,,Supergoop!,30.0,222
5,0.8333330154418945,blonde,Supergoop!,36.0,430
5,,,Supergoop!,36.0,240
5,1.0,brown,Supergoop!,22.0,153
5,,black,Supergoop!,36.0,236
5,1.0,black,Supergoop!,36.0,203
4,1.0,,Supergoop!,36.0,462
4,,,Supergoop!,36.0,317
5,,,Supergoop!,36.0,251
1,0.8333330154418945,brown,Supergoop!,38.0,330
4,1.0,black,Supergoop!,38.0,479
5,,blonde,Supergoop!,36.0,247
4,0.5714290142059326,auburn,Supergoop!,22.0,209
5,1.0,brown,Supergoop!,34.0,228
5,1.0,brown,Supergoop!,38.0,291
2,1.0,brown,Supergoop!,34.0,175
5,1.0,black,Supergoop!,38.0,313
5,1.0,brown,Supergoop!,34.0,151
5,,,Supergoop!,36.0,200
5,1.0,brown,Supergoop!,34.0,966
5,0.75,black,Supergoop!,38.0,54
2,0.3275859951972961,brown,Supergoop!,21.0,97
5,1.0,black,Supergoop!,38.0,765
4,1.0,brown,Supergoop!,38.0,428
5,,blonde,Supergoop!,36.0,381
4,,,Supergoop!,36.0,329
4,,,Supergoop!,36.0,363
3,0.642857015132904,black,Supergoop!,38.0,352
5,1.0,brown,Supergoop!,38.0,56
5,0.857142984867096,blonde,Supergoop!,38.0,64
5,,,Supergoop!,36.0,226
4,,,Supergoop!,36.0,208
5,1.0,blonde,Supergoop!,22.0,811
5,0.75,brown,Supergoop!,34.0,320
4,,black,Supergoop!,36.0,221
2,0.9090909957885742,red,Supergoop!,38.0,375
5,1.0,brown,Supergoop!,38.0,121
4,,,Supergoop!,36.0,290
5,0.5,blonde,Supergoop!,34.0,72
4,0.6666669845581055,brunette,Supergoop!,34.0,83
4,1.0,,Supergoop!,36.0,469
4,1.0,black,Supergoop!,38.0,514
5,0.6666669845581055,black,Supergoop!,22.0,224
3,,,Supergoop!,36.0,428
3,0.8888890147209167,brunette,Supergoop!,34.0,286
5,,,Supergoop!,36.0,288
5,1.0,brown,Supergoop!,34.0,416
2,1.0,,Supergoop!,38.0,236
5,,auburn,Supergoop!,36.0,285
2,0.3333329856395721,brown,Supergoop!,21.0,61
5,0.9677420258522034,black,Supergoop!,38.0,707
5,,,Supergoop!,36.0,377
1,0.0,,Supergoop!,29.0,139
5,,blonde,Supergoop!,36.0,266
5,,,Supergoop!,36.0,531
4,0.857142984867096,brown,Supergoop!,38.0,984
5,,brown,Supergoop!,34.0,163
5,,,Supergoop!,36.0,249
4,1.0,brown,Supergoop!,38.0,837
1,0.75,black,Supergoop!,38.0,257
5,0.5,black,Supergoop!,38.0,220
4,,black,Supergoop!,36.0,412
4,1.0,blonde,Supergoop!,36.0,1329
4,0.0,brown,Supergoop!,21.0,256
1,0.6666669845581055,,Supergoop!,38.0,55
4,1.0,brown,Supergoop!,22.0,212
1,,black,Supergoop!,36.0,340
5,0.9090909957885742,brown,TAN-LUXE,49.0,390
3,,blonde,TAN-LUXE,49.0,140
5,1.0,blonde,TAN-LUXE,49.0,168
5,1.0,brown,TAN-LUXE,49.0,80
4,0.8636360168457031,blonde,TAN-LUXE,52.0,394
5,1.0,brown,TAN-LUXE,49.0,1212
5,0.8333330154418945,brown,TAN-LUXE,48.0,315
5,1.0,gray,TAN-LUXE,49.0,160
5,1.0,blonde,TAN-LUXE,25.0,578
5,1.0,brown,TAN-LUXE,49.0,384
5,1.0,blonde,TAN-LUXE,49.0,135
5,0.0,brown,TAN-LUXE,49.0,68
1,0.6153849959373474,blonde,TAN-LUXE,52.0,117
5,,blonde,TAN-LUXE,49.0,126
5,0.5,brown,TAN-LUXE,49.0,193
2,0.875,blonde,TAN-LUXE,52.0,202
3,1.0,brown,TAN-LUXE,48.0,167
5,1.0,brown,TAN-LUXE,49.0,137
5,0.8671879768371582,brown,TAN-LUXE,52.0,548
5,1.0,blonde,TAN-LUXE,49.0,159
1,0.7142860293388367,blonde,TAN-LUXE,49.0,219
5,1.0,blonde,TAN-LUXE,49.0,187
5,0.9285709857940674,brown,TAN-LUXE,49.0,446
5,1.0,blonde,TAN-LUXE,49.0,267
4,0.5,red,TAN-LUXE,49.0,139
4,0.890625,blonde,TAN-LUXE,48.0,354
2,1.0,black,TAN-LUXE,49.0,239
5,1.0,brown,TAN-LUXE,49.0,141
5,1.0,brown,TAN-LUXE,49.0,138
5,0.857142984867096,blonde,TAN-LUXE,48.0,212
5,1.0,brown,TAN-LUXE,49.0,312
5,0.9523810148239136,brown,TAN-LUXE,49.0,524
3,0.9375,brown,TAN-LUXE,49.0,932
1,0.642857015132904,brown,TAN-LUXE,52.0,254
1,0.842104971408844,blonde,TAN-LUXE,49.0,435
5,0.7142860293388367,brown,TAN-LUXE,49.0,345
5,0.8125,brown,TAN-LUXE,69.0,585
5,1.0,brown,TAN-LUXE,49.0,182
4,1.0,brown,TAN-LUXE,49.0,803
4,1.0,blonde,TAN-LUXE,48.0,335
1,,,TAN-LUXE,49.0,65
5,1.0,black,TAN-LUXE,49.0,1227
5,1.0,brown,TAN-LUXE,48.0,325
5,1.0,brown,TAN-LUXE,48.0,138
1,,,TAN-LUXE,25.0,172
5,0.5,brown,TAN-LUXE,49.0,167
5,1.0,blonde,TAN-LUXE,49.0,546
5,1.0,brown,TAN-LUXE,49.0,680
5,0.8888890147209167,blonde,TAN-LUXE,49.0,117
5,0.5737699866294861,brown,TAN-LUXE,49.0,197
5,0.800000011920929,blonde,TAN-LUXE,52.0,664
4,0.75,brown,TAN-LUXE,49.0,599
5,,black,TAN-LUXE,48.0,143
4,0.800000011920929,blonde,TAN-LUXE,52.0,231
5,0.8846150040626526,brown,TAN-LUXE,48.0,252
5,0.800000011920929,blonde,TAN-LUXE,48.0,115
3,0.6000000238418579,blonde,TAN-LUXE,49.0,256
5,1.0,,TAN-LUXE,49.0,139
1,1.0,brown,TAN-LUXE,49.0,372
4,0.75,brown,TAN-LUXE,48.0,87
5,0.857142984867096,brown,TAN-LUXE,49.0,120
3,1.0,blonde,TAN-LUXE,49.0,409
5,0.9444440007209778,blonde,TAN-LUXE,49.0,207
2,0.6666669845581055,brown,TAN-LUXE,48.0,239
4,1.0,blonde,TAN-LUXE,49.0,193
1,,blonde,TAN-LUXE,49.0,55
2,0.0,blonde,TAN-LUXE,49.0,128
1,0.857142984867096,brown,TAN-LUXE,49.0,396
4,1.0,brown,TAN-LUXE,49.0,141
5,1.0,brown,TAN-LUXE,25.0,774
3,0.8999999761581421,brown,TAN-LUXE,49.0,116
4,0.8666669726371765,brown,TAN-LUXE,49.0,380
4,0.875,blonde,TAN-LUXE,48.0,173
5,1.0,blonde,TAN-LUXE,25.0,788
5,1.0,blonde,TAN-LUXE,49.0,160
5,1.0,brown,TAN-LUXE,69.0,454
1,1.0,brown,TAN-LUXE,49.0,410
5,0.857142984867096,blonde,TAN-LUXE,49.0,104
5,,auburn,TAN-LUXE,48.0,231
5,0.8399999737739563,red,TAN-LUXE,69.0,134
1,1.0,blonde,TAN-LUXE,49.0,337
5,0.8823530077934265,red,TAN-LUXE,49.0,925
5,1.0,blonde,TAN-LUXE,49.0,66
1,0.3333329856395721,brown,TAN-LUXE,69.0,21
5,0.8333330154418945,brown,TAN-LUXE,49.0,275
5,0.8923079967498779,blonde,TAN-LUXE,69.0,300
1,,brown,TAN-LUXE,69.0,62
5,1.0,brown,TAN-LUXE,48.0,362
3,0.6666669845581055,blonde,TAN-LUXE,49.0,391
5,0.8181819915771484,brown,TAN-LUXE,49.0,296
5,0.875,black,TAN-LUXE,48.0,533
3,1.0,brown,TAN-LUXE,48.0,192
4,1.0,blonde,TAN-LUXE,69.0,673
5,0.8181819915771484,brown,TAN-LUXE,49.0,177
3,0.9090909957885742,red,TAN-LUXE,52.0,1072
1,0.6000000238418579,blonde,TAN-LUXE,49.0,270
1,0.5,brown,TAN-LUXE,49.0,203
3,,blonde,TAN-LUXE,49.0,132
4,1.0,blonde,TAN-LUXE,49.0,468
5,1.0,brown,TAN-LUXE,49.0,73
5,0.9743589758872986,blonde,TAN-LUXE,49.0,188
3,0.9090909957885742,blonde,TAN-LUXE,49.0,508
5,0.75,brown,TAN-LUXE,69.0,462
5,0.75,black,TAN-LUXE,49.0,271
5,1.0,blonde,TAN-LUXE,48.0,76
1,0.7272729873657227,blonde,TAN-LUXE,49.0,80
2,0.8235290050506592,blonde,TAN-LUXE,69.0,983
5,1.0,black,TAN-LUXE,49.0,188
5,0.8333330154418945,brown,TAN-LUXE,49.0,391
5,0.875,brown,TAN-LUXE,49.0,534
4,1.0,brown,TAN-LUXE,48.0,512
5,1.0,black,TAN-LUXE,49.0,170
5,1.0,brown,TAN-LUXE,49.0,321
4,1.0,brown,TAN-LUXE,49.0,368
5,0.75,brown,TAN-LUXE,49.0,162
3,1.0,brown,TAN-LUXE,49.0,844
1,0.5,blonde,TAN-LUXE,48.0,263
5,0.5,blonde,TAN-LUXE,49.0,61
5,1.0,blonde,TAN-LUXE,49.0,194
2,0.6666669845581055,brown,TAN-LUXE,49.0,547
1,0.25,brown,TAN-LUXE,25.0,179
5,1.0,brown,TAN-LUXE,49.0,114
1,0.6666669845581055,blonde,TAN-LUXE,49.0,212
5,1.0,blonde,TAN-LUXE,49.0,222
4,1.0,blonde,TAN-LUXE,48.0,700
4,1.0,auburn,TAN-LUXE,49.0,230
4,0.959999978542328,blonde,TAN-LUXE,49.0,497
1,0.800000011920929,blonde,TAN-LUXE,48.0,142
1,0.6666669845581055,brown,TAN-LUXE,49.0,159
5,1.0,brown,TAN-LUXE,49.0,281
3,1.0,blonde,TAN-LUXE,49.0,87
5,1.0,brown,TAN-LUXE,49.0,222
5,0.8999999761581421,blonde,TAN-LUXE,49.0,312
1,0.4285709857940674,,TAN-LUXE,25.0,372
4,0.7777780294418335,brown,TAN-LUXE,49.0,834
3,0.800000011920929,blonde,TAN-LUXE,25.0,145
5,0.875,blonde,TAN-LUXE,49.0,213
5,0.5,blonde,TAN-LUXE,49.0,264
5,0.9607840180397034,red,TAN-LUXE,49.0,1878
3,1.0,brown,TAN-LUXE,49.0,602
3,0.5217390060424805,brown,TAN-LUXE,49.0,547
4,1.0,brown,TAN-LUXE,48.0,395
1,1.0,black,TAN-LUXE,49.0,155
4,0.3333329856395721,brown,TAN-LUXE,49.0,226
5,0.8333330154418945,brown,TAN-LUXE,49.0,575
5,,brown,TAN-LUXE,49.0,213
5,0.5,blonde,TAN-LUXE,49.0,342
3,1.0,brown,TAN-LUXE,49.0,166
5,,black,TAN-LUXE,49.0,166
5,0.3333329856395721,brown,TAN-LUXE,49.0,198
5,0.2000000029802322,brown,TAN-LUXE,49.0,202
5,0.8999999761581421,brown,TAN-LUXE,69.0,261
1,0.7142860293388367,brown,TAN-LUXE,25.0,70
5,1.0,,TAN-LUXE,49.0,120
5,0.800000011920929,brown,TAN-LUXE,49.0,192
5,1.0,brown,TAN-LUXE,25.0,1146
5,0.8787879943847656,black,TAN-LUXE,48.0,357
5,0.4000000059604645,black,TAN-LUXE,49.0,58
5,1.0,brown,TAN-LUXE,49.0,210
4,0.9870129823684692,brown,TAN-LUXE,52.0,923
5,1.0,blonde,TAN-LUXE,48.0,163
2,,black,TAN-LUXE,49.0,135
1,,,TAN-LUXE,69.0,61
5,,brown,TAN-LUXE,49.0,147
5,,brown,TAN-LUXE,25.0,364
5,0.8717949986457825,blonde,TAN-LUXE,48.0,417
4,0.6666669845581055,blonde,TAN-LUXE,49.0,302
5,0.625,blonde,TAN-LUXE,49.0,501
3,0.800000011920929,blonde,TAN-LUXE,25.0,382
5,0.7894740104675293,brown,TAN-LUXE,48.0,409
1,0.5238100290298462,red,TAN-LUXE,49.0,67
5,0.9230769872665404,brown,TAN-LUXE,48.0,618
4,0.800000011920929,blonde,TAN-LUXE,69.0,1190
5,,blonde,TAN-LUXE,49.0,141
2,0.3571430146694183,blonde,TAN-LUXE,49.0,572
5,1.0,brown,TAN-LUXE,69.0,1982
2,0.8095239996910095,blonde,TAN-LUXE,48.0,637
5,0.1666669994592666,,TAN-LUXE,25.0,306
1,0.800000011920929,brown,TAN-LUXE,52.0,111
1,0.5,black,TAN-LUXE,49.0,90
3,0.6666669845581055,blonde,TAN-LUXE,49.0,283
5,1.0,brown,TAN-LUXE,48.0,556
5,0.5,black,TAN-LUXE,25.0,161
5,1.0,black,TAN-LUXE,49.0,266
5,1.0,brown,TAN-LUXE,52.0,181
5,0.9722219705581664,blonde,TAN-LUXE,49.0,580
5,0.7777780294418335,brown,TAN-LUXE,49.0,213
2,,brown,TAN-LUXE,25.0,61
5,,brown,TAN-LUXE,48.0,91
2,1.0,black,TAN-LUXE,49.0,351
5,0.907895028591156,brown,TAN-LUXE,48.0,158
5,1.0,brown,TAN-LUXE,25.0,89
4,,brown,TAN-LUXE,49.0,147
2,1.0,blonde,TAN-LUXE,49.0,75
4,1.0,blonde,TAN-LUXE,48.0,135
5,,brown,TAN-LUXE,25.0,66
3,0.5864199995994568,blonde,TAN-LUXE,48.0,503
5,1.0,brown,TAN-LUXE,49.0,525
4,0.6666669845581055,brown,TAN-LUXE,52.0,198
2,0.846153974533081,blonde,TAN-LUXE,49.0,487
5,0.7272729873657227,brown,TAN-LUXE,49.0,345
3,0.4000000059604645,brown,TAN-LUXE,49.0,750
5,0.5,brown,TAN-LUXE,49.0,243
2,1.0,blonde,TAN-LUXE,49.0,273
4,0.9166669845581056,brown,TAN-LUXE,52.0,512
5,1.0,brown,TAN-LUXE,49.0,153
5,0.9444440007209778,blonde,TAN-LUXE,48.0,666
5,0.7200000286102295,brown,TAN-LUXE,48.0,764
5,0.9629629850387572,brown,TAN-LUXE,48.0,1393
5,0.857142984867096,brown,TAN-LUXE,48.0,332
2,1.0,blonde,TAN-LUXE,49.0,482
4,0.8947370052337646,brown,TAN-LUXE,69.0,488
5,1.0,blonde,TAN-LUXE,49.0,84
4,1.0,blonde,TAN-LUXE,49.0,622
4,0.800000011920929,brown,TAN-LUXE,49.0,558
5,0.3333329856395721,blonde,TAN-LUXE,69.0,116
5,0.9166669845581056,brown,TAN-LUXE,48.0,236
5,0.800000011920929,blonde,TAN-LUXE,49.0,589
2,0.9230769872665404,brown,TAN-LUXE,49.0,1662
4,0.857142984867096,brown,TAN-LUXE,48.0,380
4,1.0,auburn,TAN-LUXE,49.0,620
5,1.0,blonde,TAN-LUXE,49.0,201
5,0.9090909957885742,brown,TAN-LUXE,49.0,1147
4,1.0,black,TAN-LUXE,48.0,274
5,1.0,blonde,TAN-LUXE,49.0,66
5,0.949999988079071,black,TAN-LUXE,48.0,554
5,1.0,brown,TAN-LUXE,48.0,523
5,1.0,gray,TAN-LUXE,49.0,888
5,1.0,brown,TAN-LUXE,48.0,66
1,0.75,red,TAN-LUXE,49.0,52
5,1.0,brown,TAN-LUXE,49.0,133
2,1.0,brown,TAN-LUXE,69.0,290
1,0.857142984867096,brown,TAN-LUXE,49.0,271
2,0.875,black,TAN-LUXE,49.0,95
5,0.6875,blonde,TAN-LUXE,49.0,191
5,0.6363639831542969,blonde,TAN-LUXE,25.0,303
5,1.0,brown,TAN-LUXE,49.0,106
1,1.0,blonde,TAN-LUXE,48.0,153
5,1.0,red,TAN-LUXE,25.0,173
5,1.0,blonde,TAN-LUXE,69.0,94
5,0.8999999761581421,brown,TAN-LUXE,49.0,383
5,1.0,brown,TAN-LUXE,49.0,187
5,0.800000011920929,blonde,TAN-LUXE,49.0,532
5,1.0,brown,TAN-LUXE,49.0,138
